batch	compound	rt_mean	rt_shift	rt_stdev	sample
2	OA01_-_2-hydroxybutyric_daci	9660.747252747253	-36.74725274725279	32.74832213019031	s0053
2	OA01_-_2-hydroxybutyric_daci	9660.747252747253	43.25274725274721	32.74832213019031	s0214
2	OA01_-_2-hydroxybutyric_daci	9660.747252747253	27.252747252747213	32.74832213019031	s0002_qc
2	OA01_-_2-hydroxybutyric_daci	9660.747252747253	-27.747252747252787	32.74832213019031	s0007
2	OA01_-_2-hydroxybutyric_daci	9660.747252747253	60.25274725274721	32.74832213019031	s0005
2	OA01_-_2-hydroxybutyric_daci	9660.747252747253	-25.747252747252787	32.74832213019031	s0004
2	OA01_-_2-hydroxybutyric_daci	9660.747252747253	-30.747252747252787	32.74832213019031	s0020
2	OA01_-_2-hydroxybutyric_daci	9660.747252747253	-33.74725274725279	32.74832213019031	s0006
2	OA01_-_2-hydroxybutyric_daci	9660.747252747253	2.2527472527472128	32.74832213019031	s0003
2	OA01_-_2-hydroxybutyric_daci	9660.747252747253	46.25274725274721	32.74832213019031	s0084
2	OA01_-_2-hydroxybutyric_daci	9660.747252747253	-5.747252747252787	32.74832213019031	s0082
2	OA01_-_2-hydroxybutyric_daci	9660.747252747253	16.252747252747213	32.74832213019031	s0039
2	OA01_-_2-hydroxybutyric_daci	9660.747252747253	-27.747252747252787	32.74832213019031	s0211
2	OA01_-_2-hydroxybutyric_daci	9660.747252747253	46.25274725274721	32.74832213019031	s0002_qc
2	OA01_-_2-hydroxybutyric_daci	9660.747252747253	-19.747252747252787	32.74832213019031	s0104
2	OA01_-_2-hydroxybutyric_daci	9660.747252747253	-30.747252747252787	32.74832213019031	s0212
2	OA01_-_2-hydroxybutyric_daci	9660.747252747253	-14.747252747252787	32.74832213019031	s0213
2	OA01_-_2-hydroxybutyric_daci	9660.747252747253	-30.747252747252787	32.74832213019031	s0115
2	OA01_-_2-hydroxybutyric_daci	9660.747252747253	-16.747252747252787	32.74832213019031	s0073
2	OA01_-_2-hydroxybutyric_daci	9660.747252747253	30.252747252747213	32.74832213019031	s0182
2	OA01_-_2-hydroxybutyric_daci	9660.747252747253	-14.747252747252787	32.74832213019031	s0198
2	OA01_-_2-hydroxybutyric_daci	9660.747252747253	-14.747252747252787	32.74832213019031	s0002
2	OA01_-_2-hydroxybutyric_daci	9660.747252747253	-16.747252747252787	32.74832213019031	s0160
2	OA01_-_2-hydroxybutyric_daci	9660.747252747253	52.25274725274721	32.74832213019031	s0167
2	OA01_-_2-hydroxybutyric_daci	9660.747252747253	49.25274725274721	32.74832213019031	s0002_qc
2	OA01_-_2-hydroxybutyric_daci	9660.747252747253	-25.747252747252787	32.74832213019031	s0112
2	OA01_-_2-hydroxybutyric_daci	9660.747252747253	-14.747252747252787	32.74832213019031	s0223
2	OA01_-_2-hydroxybutyric_daci	9660.747252747253	21.252747252747213	32.74832213019031	s0011
2	OA01_-_2-hydroxybutyric_daci	9660.747252747253	35.25274725274721	32.74832213019031	s0151
2	OA01_-_2-hydroxybutyric_daci	9660.747252747253	-13.747252747252787	32.74832213019031	s0010
2	OA01_-_2-hydroxybutyric_daci	9660.747252747253	-16.747252747252787	32.74832213019031	s0066
2	OA01_-_2-hydroxybutyric_daci	9660.747252747253	-16.747252747252787	32.74832213019031	s0012
2	OA01_-_2-hydroxybutyric_daci	9660.747252747253	35.25274725274721	32.74832213019031	s0013
2	OA01_-_2-hydroxybutyric_daci	9660.747252747253	-16.747252747252787	32.74832213019031	s0002_qc
2	OA01_-_2-hydroxybutyric_daci	9660.747252747253	-25.747252747252787	32.74832213019031	s0002_blank
2	OA01_-_2-hydroxybutyric_daci	9660.747252747253	27.252747252747213	32.74832213019031	s0002_cal1
2	OA01_-_2-hydroxybutyric_daci	9660.747252747253	-11.747252747252787	32.74832213019031	s0002_cal3
2	OA01_-_2-hydroxybutyric_daci	9660.747252747253	-19.747252747252787	32.74832213019031	s0002_cal5
2	OA01_-_2-hydroxybutyric_daci	9660.747252747253	44.25274725274721	32.74832213019031	s0002_cal7
2	OA01_-_2-hydroxybutyric_daci	9660.747252747253	54.25274725274721	32.74832213019031	s0002_qc
2	OA01_-_2-hydroxybutyric_daci	9660.747252747253	-11.747252747252787	32.74832213019031	s0002_blank
1	OA03_-_Citric_daci	33183.131868131866	-6.131868131866213	34.21368172806318	s0001_qc
1	OA03_-_Citric_daci	33183.131868131866	-4.131868131866213	34.21368172806318	s0001_qc
1	OA03_-_Citric_daci	33183.131868131866	-15.131868131866213	34.21368172806318	s0001_blank
1	OA03_-_Citric_daci	33183.131868131866	-6.131868131866213	34.21368172806318	s0001_cal0
1	OA03_-_Citric_daci	33183.131868131866	-4.131868131866213	34.21368172806318	s0001_cal2
1	OA03_-_Citric_daci	33183.131868131866	1.868131868133787	34.21368172806318	s0001_cal4
1	OA03_-_Citric_daci	33183.131868131866	15.868131868133787	34.21368172806318	s0001_cal6
1	OA03_-_Citric_daci	33183.131868131866	-1.131868131866213	34.21368172806318	s0001_qc
1	OA03_-_Citric_daci	33183.131868131866	-12.131868131866213	34.21368172806318	s0001_blank
1	OA03_-_Citric_daci	33183.131868131866	-9.131868131866213	34.21368172806318	s0168
1	OA03_-_Citric_daci	33183.131868131866	-9.131868131866213	34.21368172806318	s0165
1	OA03_-_Citric_daci	33183.131868131866	-1.131868131866213	34.21368172806318	s0164
1	OA03_-_Citric_daci	33183.131868131866	-6.131868131866213	34.21368172806318	s0163
1	OA03_-_Citric_daci	33183.131868131866	-4.131868131866213	34.21368172806318	s0220
1	OA03_-_Citric_daci	33183.131868131866	-12.131868131866213	34.21368172806318	s0077
1	OA03_-_Citric_daci	33183.131868131866	-4.131868131866213	34.21368172806318	s0113
1	OA03_-_Citric_daci	33183.131868131866	-6.131868131866213	34.21368172806318	s0014
1	OA03_-_Citric_daci	33183.131868131866	-1.131868131866213	34.21368172806318	s0106
1	OA03_-_Citric_daci	33183.131868131866	1.868131868133787	34.21368172806318	s0059
1	OA03_-_Citric_daci	33183.131868131866	-4.131868131866213	34.21368172806318	s0001_qc
1	OA03_-_Citric_daci	33183.131868131866	-4.131868131866213	34.21368172806318	s0058
1	OA03_-_Citric_daci	33183.131868131866	-6.131868131866213	34.21368172806318	s0185
1	OA03_-_Citric_daci	33183.131868131866	-1.131868131866213	34.21368172806318	s0179
1	OA03_-_Citric_daci	33183.131868131866	-1.131868131866213	34.21368172806318	s0177
1	OA03_-_Citric_daci	33183.131868131866	-7.131868131866213	34.21368172806318	s0175
1	OA03_-_Citric_daci	33183.131868131866	-9.131868131866213	34.21368172806318	s0199
1	OA03_-_Citric_daci	33183.131868131866	1.868131868133787	34.21368172806318	s0176
1	OA03_-_Citric_daci	33183.131868131866	-9.131868131866213	34.21368172806318	s0191
1	OA03_-_Citric_daci	33183.131868131866	-4.131868131866213	34.21368172806318	s0093
1	OA03_-_Citric_daci	33183.131868131866	-4.131868131866213	34.21368172806318	s0108
1	OA03_-_Citric_daci	33183.131868131866	-4.131868131866213	34.21368172806318	s0001_qc
1	OA03_-_Citric_daci	33183.131868131866	-6.131868131866213	34.21368172806318	s0195
1	OA03_-_Citric_daci	33183.131868131866	-4.131868131866213	34.21368172806318	s0201
1	OA03_-_Citric_daci	33183.131868131866	-4.131868131866213	34.21368172806318	s0126
1	OA03_-_Citric_daci	33183.131868131866	-9.131868131866213	34.21368172806318	s0222
1	OA03_-_Citric_daci	33183.131868131866	-6.131868131866213	34.21368172806318	s0128
1	OA03_-_Citric_daci	33183.131868131866	-9.131868131866213	34.21368172806318	s0144
1	OA03_-_Citric_daci	33183.131868131866	-6.131868131866213	34.21368172806318	s0134
1	OA03_-_Citric_daci	33183.131868131866	-4.131868131866213	34.21368172806318	s0131
1	OA03_-_Citric_daci	33183.131868131866	-4.131868131866213	34.21368172806318	s0056
1	OA03_-_Citric_daci	33183.131868131866	-4.131868131866213	34.21368172806318	s0152
1	OA03_-_Citric_daci	33183.131868131866	-6.131868131866213	34.21368172806318	s0001_qc
1	OA03_-_Citric_daci	33183.131868131866	-6.131868131866213	34.21368172806318	s0049
1	OA03_-_Citric_daci	33183.131868131866	-6.131868131866213	34.21368172806318	s0141
1	OA03_-_Citric_daci	33183.131868131866	-1.131868131866213	34.21368172806318	s0099
1	OA03_-_Citric_daci	33183.131868131866	-9.131868131866213	34.21368172806318	s0215
1	OA03_-_Citric_daci	33183.131868131866	-4.131868131866213	34.21368172806318	s0140
1	OA03_-_Citric_daci	33183.131868131866	-9.131868131866213	34.21368172806318	s0146
1	OA03_-_Citric_daci	33183.131868131866	-9.131868131866213	34.21368172806318	s0149
1	OA03_-_Citric_daci	33183.131868131866	-1.131868131866213	34.21368172806318	s0138
1	OA03_-_Citric_daci	33183.131868131866	-6.131868131866213	34.21368172806318	s0141
1	OA03_-_Citric_daci	33183.131868131866	-1.131868131866213	34.21368172806318	s0049
1	OA03_-_Citric_daci	33183.131868131866	-6.131868131866213	34.21368172806318	s0001_qc
1	OA03_-_Citric_daci	33183.131868131866	-1.131868131866213	34.21368172806318	s0031
1	OA03_-_Citric_daci	33183.131868131866	-6.131868131866213	34.21368172806318	s0030
1	OA03_-_Citric_daci	33183.131868131866	-4.131868131866213	34.21368172806318	s0035
1	OA03_-_Citric_daci	33183.131868131866	-9.131868131866213	34.21368172806318	s0033
1	OA03_-_Citric_daci	33183.131868131866	-6.131868131866213	34.21368172806318	s0032
1	OA03_-_Citric_daci	33183.131868131866	-6.131868131866213	34.21368172806318	s0048
1	OA03_-_Citric_daci	33183.131868131866	-4.131868131866213	34.21368172806318	s0222
1	OA03_-_Citric_daci	33183.131868131866	-1.131868131866213	34.21368172806318	s0126
1	OA03_-_Citric_daci	33183.131868131866	-6.131868131866213	34.21368172806318	s0208
1	OA03_-_Citric_daci	33183.131868131866	-9.131868131866213	34.21368172806318	s0057
1	OA03_-_Citric_daci	33183.131868131866	-1.131868131866213	34.21368172806318	s0001_qc
1	OA03_-_Citric_daci	33183.131868131866	-6.131868131866213	34.21368172806318	s0036
1	OA03_-_Citric_daci	33183.131868131866	-6.131868131866213	34.21368172806318	s0147
1	OA03_-_Citric_daci	33183.131868131866	-9.131868131866213	34.21368172806318	s0148
1	OA03_-_Citric_daci	33183.131868131866	-6.131868131866213	34.21368172806318	s0102
1	OA03_-_Citric_daci	33183.131868131866	-6.131868131866213	34.21368172806318	s0199
1	OA03_-_Citric_daci	33183.131868131866	-1.131868131866213	34.21368172806318	s0175
1	OA03_-_Citric_daci	33183.131868131866	-6.131868131866213	34.21368172806318	s0097
1	OA03_-_Citric_daci	33183.131868131866	-9.131868131866213	34.21368172806318	s0098
1	OA03_-_Citric_daci	33183.131868131866	-9.131868131866213	34.21368172806318	s0090
1	OA03_-_Citric_daci	33183.131868131866	-1.131868131866213	34.21368172806318	s0159
1	OA03_-_Citric_daci	33183.131868131866	-9.131868131866213	34.21368172806318	s0001_qc
1	OA03_-_Citric_daci	33183.131868131866	-9.131868131866213	34.21368172806318	s0067
1	OA03_-_Citric_daci	33183.131868131866	-9.131868131866213	34.21368172806318	s0051
1	OA03_-_Citric_daci	33183.131868131866	-12.131868131866213	34.21368172806318	s0014
1	OA03_-_Citric_daci	33183.131868131866	-6.131868131866213	34.21368172806318	s0113
1	OA03_-_Citric_daci	33183.131868131866	-12.131868131866213	34.21368172806318	s0015
1	OA03_-_Citric_daci	33183.131868131866	-6.131868131866213	34.21368172806318	s0028
1	OA03_-_Citric_daci	33183.131868131866	-7.131868131866213	34.21368172806318	s0075
1	OA03_-_Citric_daci	33183.131868131866	-4.131868131866213	34.21368172806318	s0202
1	OA03_-_Citric_daci	33183.131868131866	-4.131868131866213	34.21368172806318	s0001_qc
1	OA03_-_Citric_daci	33183.131868131866	220.8681318681338	34.21368172806318	s0001_blank
1	OA03_-_Citric_daci	33183.131868131866	-4.131868131866213	34.21368172806318	s0001_cal1
1	OA03_-_Citric_daci	33183.131868131866	-1.131868131866213	34.21368172806318	s0001_cal3
1	OA03_-_Citric_daci	33183.131868131866	-1.131868131866213	34.21368172806318	s0001_cal5
1	OA03_-_Citric_daci	33183.131868131866	231.8681318681338	34.21368172806318	s0001_cal7
1	OA03_-_Citric_daci	33183.131868131866	-4.131868131866213	34.21368172806318	s0001_qc
1	OA03_-_Citric_daci	33183.131868131866	9.868131868133787	34.21368172806318	s0001_blank
2	OA03_-_Citric_daci	30376.615384615383	-5.615384615382936	6.765733362244929	s0002_qc
2	OA03_-_Citric_daci	30376.615384615383	-13.615384615382936	6.765733362244929	s0002_qc
2	OA03_-_Citric_daci	30376.615384615383	33.384615384617064	6.765733362244929	s0002_blank
2	OA03_-_Citric_daci	30376.615384615383	0.3846153846170637	6.765733362244929	s0002_cal0
2	OA03_-_Citric_daci	30376.615384615383	2.3846153846170637	6.765733362244929	s0002_cal2
2	OA03_-_Citric_daci	30376.615384615383	2.3846153846170637	6.765733362244929	s0002_cal4
2	OA03_-_Citric_daci	30376.615384615383	19.384615384617064	6.765733362244929	s0002_cal6
2	OA03_-_Citric_daci	30376.615384615383	-2.6153846153829363	6.765733362244929	s0002_qc
2	OA03_-_Citric_daci	30376.615384615383	8.384615384617064	6.765733362244929	s0002_blank
2	OA03_-_Citric_daci	30376.615384615383	5.384615384617064	6.765733362244929	s0142
2	OA03_-_Citric_daci	30376.615384615383	5.384615384617064	6.765733362244929	s0150
2	OA03_-_Citric_daci	30376.615384615383	2.3846153846170637	6.765733362244929	s0145
2	OA03_-_Citric_daci	30376.615384615383	0.3846153846170637	6.765733362244929	s0143
2	OA03_-_Citric_daci	30376.615384615383	-2.6153846153829363	6.765733362244929	s0008
2	OA03_-_Citric_daci	30376.615384615383	0.3846153846170637	6.765733362244929	s0193
2	OA03_-_Citric_daci	30376.615384615383	-5.615384615382936	6.765733362244929	s0151
2	OA03_-_Citric_daci	30376.615384615383	8.384615384617064	6.765733362244929	s0011
2	OA03_-_Citric_daci	30376.615384615383	2.3846153846170637	6.765733362244929	s0096
2	OA03_-_Citric_daci	30376.615384615383	0.3846153846170637	6.765733362244929	s0076
2	OA03_-_Citric_daci	30376.615384615383	-2.6153846153829363	6.765733362244929	s0002_qc
2	OA03_-_Citric_daci	30376.615384615383	0.3846153846170637	6.765733362244929	s0209
2	OA03_-_Citric_daci	30376.615384615383	-2.6153846153829363	6.765733362244929	s0180
2	OA03_-_Citric_daci	30376.615384615383	5.384615384617064	6.765733362244929	s0184
2	OA03_-_Citric_daci	30376.615384615383	-5.615384615382936	6.765733362244929	s0183
2	OA03_-_Citric_daci	30376.615384615383	-2.6153846153829363	6.765733362244929	s0182
2	OA03_-_Citric_daci	30376.615384615383	-2.6153846153829363	6.765733362244929	s0073
2	OA03_-_Citric_daci	30376.615384615383	-2.6153846153829363	6.765733362244929	s0178
2	OA03_-_Citric_daci	30376.615384615383	0.3846153846170637	6.765733362244929	s0207
2	OA03_-_Citric_daci	30376.615384615383	-5.615384615382936	6.765733362244929	s0100
2	OA03_-_Citric_daci	30376.615384615383	0.3846153846170637	6.765733362244929	s0070
2	OA03_-_Citric_daci	30376.615384615383	-5.615384615382936	6.765733362244929	s0002_qc
2	OA03_-_Citric_daci	30376.615384615383	2.3846153846170637	6.765733362244929	s0046
2	OA03_-_Citric_daci	30376.615384615383	0.3846153846170637	6.765733362244929	s0162
2	OA03_-_Citric_daci	30376.615384615383	-8.615384615382936	6.765733362244929	s0082
2	OA03_-_Citric_daci	30376.615384615383	-2.6153846153829363	6.765733362244929	s0084
2	OA03_-_Citric_daci	30376.615384615383	-5.615384615382936	6.765733362244929	s0079
2	OA03_-_Citric_daci	30376.615384615383	2.3846153846170637	6.765733362244929	s0083
2	OA03_-_Citric_daci	30376.615384615383	-0.6153846153829363	6.765733362244929	s0080
2	OA03_-_Citric_daci	30376.615384615383	0.3846153846170637	6.765733362244929	s0078
2	OA03_-_Citric_daci	30376.615384615383	0.3846153846170637	6.765733362244929	s0196
2	OA03_-_Citric_daci	30376.615384615383	-0.6153846153829363	6.765733362244929	s0210
2	OA03_-_Citric_daci	30376.615384615383	2.3846153846170637	6.765733362244929	s0002_qc
2	OA03_-_Citric_daci	30376.615384615383	-5.615384615382936	6.765733362244929	s0214
2	OA03_-_Citric_daci	30376.615384615383	-2.6153846153829363	6.765733362244929	s0053
2	OA03_-_Citric_daci	30376.615384615383	0.3846153846170637	6.765733362244929	s0095
2	OA03_-_Citric_daci	30376.615384615383	0.3846153846170637	6.765733362244929	s0001
2	OA03_-_Citric_daci	30376.615384615383	-2.6153846153829363	6.765733362244929	s0061
2	OA03_-_Citric_daci	30376.615384615383	-10.615384615382936	6.765733362244929	s0054
2	OA03_-_Citric_daci	30376.615384615383	-5.615384615382936	6.765733362244929	s0055
2	OA03_-_Citric_daci	30376.615384615383	-8.615384615382936	6.765733362244929	s0052
2	OA03_-_Citric_daci	30376.615384615383	-2.6153846153829363	6.765733362244929	s0053
2	OA03_-_Citric_daci	30376.615384615383	-2.6153846153829363	6.765733362244929	s0214
2	OA03_-_Citric_daci	30376.615384615383	2.3846153846170637	6.765733362244929	s0002_qc
2	OA03_-_Citric_daci	30376.615384615383	2.3846153846170637	6.765733362244929	s0007
2	OA03_-_Citric_daci	30376.615384615383	5.384615384617064	6.765733362244929	s0005
2	OA03_-_Citric_daci	30376.615384615383	5.384615384617064	6.765733362244929	s0004
2	OA03_-_Citric_daci	30376.615384615383	8.384615384617064	6.765733362244929	s0020
2	OA03_-_Citric_daci	30376.615384615383	-0.6153846153829363	6.765733362244929	s0006
2	OA03_-_Citric_daci	30376.615384615383	0.3846153846170637	6.765733362244929	s0003
2	OA03_-_Citric_daci	30376.615384615383	-5.615384615382936	6.765733362244929	s0084
2	OA03_-_Citric_daci	30376.615384615383	-8.615384615382936	6.765733362244929	s0082
2	OA03_-_Citric_daci	30376.615384615383	-5.615384615382936	6.765733362244929	s0039
2	OA03_-_Citric_daci	30376.615384615383	0.3846153846170637	6.765733362244929	s0211
2	OA03_-_Citric_daci	30376.615384615383	0.3846153846170637	6.765733362244929	s0002_qc
2	OA03_-_Citric_daci	30376.615384615383	0.3846153846170637	6.765733362244929	s0104
2	OA03_-_Citric_daci	30376.615384615383	-2.6153846153829363	6.765733362244929	s0212
2	OA03_-_Citric_daci	30376.615384615383	-2.6153846153829363	6.765733362244929	s0213
2	OA03_-_Citric_daci	30376.615384615383	0.3846153846170637	6.765733362244929	s0115
2	OA03_-_Citric_daci	30376.615384615383	-2.6153846153829363	6.765733362244929	s0073
2	OA03_-_Citric_daci	30376.615384615383	-8.615384615382936	6.765733362244929	s0182
2	OA03_-_Citric_daci	30376.615384615383	2.3846153846170637	6.765733362244929	s0198
2	OA03_-_Citric_daci	30376.615384615383	5.384615384617064	6.765733362244929	s0002
2	OA03_-_Citric_daci	30376.615384615383	0.3846153846170637	6.765733362244929	s0160
2	OA03_-_Citric_daci	30376.615384615383	2.3846153846170637	6.765733362244929	s0167
2	OA03_-_Citric_daci	30376.615384615383	-2.6153846153829363	6.765733362244929	s0002_qc
2	OA03_-_Citric_daci	30376.615384615383	0.3846153846170637	6.765733362244929	s0112
2	OA03_-_Citric_daci	30376.615384615383	0.3846153846170637	6.765733362244929	s0223
2	OA03_-_Citric_daci	30376.615384615383	0.3846153846170637	6.765733362244929	s0011
2	OA03_-_Citric_daci	30376.615384615383	0.3846153846170637	6.765733362244929	s0151
2	OA03_-_Citric_daci	30376.615384615383	-2.6153846153829363	6.765733362244929	s0010
2	OA03_-_Citric_daci	30376.615384615383	-2.6153846153829363	6.765733362244929	s0066
2	OA03_-_Citric_daci	30376.615384615383	0.3846153846170637	6.765733362244929	s0012
2	OA03_-_Citric_daci	30376.615384615383	8.384615384617064	6.765733362244929	s0013
2	OA03_-_Citric_daci	30376.615384615383	-5.615384615382936	6.765733362244929	s0002_qc
2	OA03_-_Citric_daci	30376.615384615383	-22.615384615382936	6.765733362244929	s0002_blank
2	OA03_-_Citric_daci	30376.615384615383	-0.6153846153829363	6.765733362244929	s0002_cal1
2	OA03_-_Citric_daci	30376.615384615383	0.3846153846170637	6.765733362244929	s0002_cal3
2	OA03_-_Citric_daci	30376.615384615383	8.384615384617064	6.765733362244929	s0002_cal5
2	OA03_-_Citric_daci	30376.615384615383	19.384615384617064	6.765733362244929	s0002_cal7
2	OA03_-_Citric_daci	30376.615384615383	-0.6153846153829363	6.765733362244929	s0002_qc
2	OA03_-_Citric_daci	30376.615384615383	11.384615384617064	6.765733362244929	s0002_blank
